step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
206,PAYMENT,450.45,C100159121,82462.82,82012.37,M1413685987,0.0,0.0,0,0
130,CASH_OUT,147927.36,C832379338,29704.0,0.0,C350938657,196477.3,344404.66,0,0
233,CASH_IN,175644.11,C1136638810,79.0,175723.11,C1705721184,1868965.69,1693321.58,0,0
379,CASH_OUT,218681.18,C345058361,0.0,0.0,C1220067214,2047632.72,2266313.9,0,0
166,CASH_OUT,466550.32,C1426561310,14946.86,0.0,C687801589,873273.69,1339824.01,0,0
22,PAYMENT,15135.72,C245671851,34699.0,19563.28,M677715982,0.0,0.0,0,0
377,CASH_OUT,469687.77,C856884382,20797.0,0.0,C480370261,194046.86,663734.63,0,0
252,CASH_OUT,573913.85,C1585366413,0.0,0.0,C1937751609,2783610.68,3357524.54,0,0
404,CASH_IN,42597.6,C1098993560,5084.0,47681.6,C1553270417,17891.87,0.0,0,0
33,CASH_IN,175259.98,C1501863316,12884931.03,13060191.01,C1609684527,621352.73,446092.75,0,0
142,PAYMENT,8873.61,C989134760,20360.0,11486.39,M917096680,0.0,0.0,0,0
469,CASH_IN,169305.19,C119532278,1841694.75,2010999.94,C501135875,344132.44,174827.25,0,0
350,CASH_OUT,152485.81,C1809230317,407938.99,255453.17,C458582664,40279487.53,40431973.34,0,0
36,PAYMENT,27464.46,C1809958248,23082.0,0.0,M158642623,0.0,0.0,0,0
188,CASH_IN,62875.38,C1885894689,10273.0,73148.38,C1678832427,4336292.05,4273416.67,0,0
35,CASH_OUT,127605.04,C1467477283,119689.0,0.0,C338382927,850652.75,978257.79,0,0
37,CASH_IN,139518.03,C1338722627,19863.0,159381.03,C820062483,0.0,0.0,0,0
329,CASH_OUT,13878.62,C805379853,0.0,0.0,C799592247,143849.16,157727.78,0,0
401,CASH_OUT,7537.41,C712749498,0.0,0.0,C1429266495,2664977.15,2763344.38,0,0
308,PAYMENT,2867.15,C145043200,2624.76,0.0,M1423223983,0.0,0.0,0,0
376,PAYMENT,34885.42,C1159491130,0.0,0.0,M1291520893,0.0,0.0,0,0
348,CASH_OUT,85254.05,C394970366,0.0,0.0,C985333199,759975.97,845230.02,0,0
166,PAYMENT,9744.22,C1427079315,4753.0,0.0,M1431479676,0.0,0.0,0,0
18,CASH_OUT,379082.9,C1539510179,198.0,0.0,C34097718,174532.33,1046291.82,0,0
163,CASH_OUT,11216.21,C559031434,11234.0,17.79,C2146178816,0.0,11216.21,0,0
14,PAYMENT,8490.43,C1522672769,20711.0,12220.57,M2068229874,0.0,0.0,0,0
356,PAYMENT,1790.33,C1336961268,25264.0,23473.67,M469626107,0.0,0.0,0,0
2,CASH_IN,98893.95,C558624761,8759399.1,8858293.05,C11003494,11643121.27,11157336.25,0,0
184,CASH_OUT,81161.5,C1113357552,0.0,0.0,C1915784536,461504.42,542665.92,0,0
403,PAYMENT,73318.59,C1112863890,0.0,0.0,M243152130,0.0,0.0,0,0
233,PAYMENT,11323.57,C184070236,96708.55,85384.98,M75927986,0.0,0.0,0,0
14,CASH_OUT,104671.76,C1481084130,0.0,0.0,C766950017,1683461.64,1788133.39,0,0
332,CASH_IN,110109.4,C1758988552,2191927.58,2302036.99,C813443552,220320.35,110210.94,0,0
402,CASH_IN,227710.39,C2053725308,0.0,227710.39,C669650208,251732.41,24022.02,0,0
404,TRANSFER,203889.3,C29116045,0.0,0.0,C1419500316,12600536.97,12804426.27,0,0
134,CASH_OUT,115643.32,C2033469719,20788.0,0.0,C1746396215,0.0,115643.32,0,0
17,CASH_IN,137880.87,C692773708,43617.0,181497.87,C1189730964,41869.63,0.0,0,0
184,CASH_OUT,117894.55,C1644657553,0.0,0.0,C954338878,3174662.0,3292556.56,0,0
372,PAYMENT,8496.68,C305730069,125488.73,116992.05,M1057349195,0.0,0.0,0,0
134,PAYMENT,304.3,C30969470,123859.16,123554.86,M2055250008,0.0,0.0,0,0
154,CASH_OUT,217666.99,C269230271,0.0,0.0,C1177230696,282359.63,500026.63,0,0
162,TRANSFER,156306.33,C2007079295,0.0,0.0,C2138735090,279638.53,435944.86,0,0
332,CASH_IN,26118.62,C848604171,453854.0,479972.62,C493659312,71628.38,45509.76,0,0
297,TRANSFER,1356502.63,C2102370333,0.0,0.0,C804169011,2431457.5,3787960.13,0,0
283,CASH_OUT,140497.69,C529097124,43967.0,0.0,C203608133,2591822.44,2732320.12,0,0
253,CASH_OUT,11233.4,C1101956573,0.0,0.0,C341464543,410800.79,422034.19,0,0
210,CASH_OUT,236843.16,C537897008,53141.0,0.0,C1913679266,0.0,236843.16,0,0
403,PAYMENT,10471.62,C1906618300,7034.0,0.0,M312987085,0.0,0.0,0,0
381,CASH_IN,93687.89,C755143173,41712.0,135399.89,C184999484,2542227.74,2448539.86,0,0
37,TRANSFER,183877.34,C1051318401,0.0,0.0,C899344442,7298305.87,7482183.2,0,0
402,CASH_OUT,4409.36,C319550516,212542.0,208132.64,C1431003861,244387.0,248796.36,0,0
37,CASH_OUT,185042.86,C334967913,1140.0,0.0,C1387674302,7118999.55,7304042.41,0,0
402,CASH_OUT,19374.88,C645195031,0.0,0.0,C23334457,413479.08,432853.97,0,0
345,CASH_OUT,278142.92,C890316005,165793.0,0.0,C2058900941,1192013.51,1470156.43,0,0
140,CASH_IN,189258.03,C813324290,5020.0,194278.03,C226909685,0.0,0.0,0,0
377,PAYMENT,7303.78,C1144314189,139221.86,131918.08,M2110741569,0.0,0.0,0,0
14,PAYMENT,17821.67,C843061126,0.0,0.0,M618089859,0.0,0.0,0,0
332,CASH_OUT,342671.75,C619669789,0.0,0.0,C585545990,1625798.72,1968470.47,0,0
257,PAYMENT,16611.83,C121490767,22088.0,5476.17,M1280282748,0.0,0.0,0,0
204,CASH_IN,314192.52,C356169380,21210.0,335402.52,C249515581,26153.23,0.0,0,0
278,PAYMENT,17303.55,C405370942,0.0,0.0,M1966287167,0.0,0.0,0,0
330,CASH_IN,249751.5,C120521906,2213793.3,2463544.8,C1558429475,3024300.74,2774549.24,0,0
141,PAYMENT,15598.73,C1995695157,26046.0,10447.27,M1483591962,0.0,0.0,0,0
12,CASH_IN,121838.87,C24780382,5368189.3,5490028.16,C1830344508,154886.12,273175.43,0,0
490,CASH_IN,148978.36,C1781336432,7202815.05,7351793.41,C1643277094,178831.91,29853.55,0,0
129,PAYMENT,27012.21,C1556688315,0.0,0.0,M627831732,0.0,0.0,0,0
403,CASH_IN,363397.81,C1731567728,23857066.52,24220464.33,C202375026,392753.97,29356.16,0,0
455,PAYMENT,18446.07,C1340597520,0.0,0.0,M2029407201,0.0,0.0,0,0
255,CASH_IN,119127.9,C1128336078,16042063.74,16161191.64,C1275999648,421969.97,302842.07,0,0
43,PAYMENT,10865.44,C1019606860,305413.0,294547.56,M1181404781,0.0,0.0,0,0
356,CASH_OUT,231105.21,C72950286,99259.0,0.0,C2081926372,10275.76,241380.97,0,0
232,CASH_OUT,28870.21,C1614605674,28711.0,0.0,C1056905575,1816571.14,1845441.36,0,0
396,CASH_OUT,443812.52,C261327596,0.0,0.0,C503468716,2343517.9,2787330.42,0,0
261,PAYMENT,3306.06,C1075145175,0.0,0.0,M1129587933,0.0,0.0,0,0
18,CASH_IN,289088.64,C1762594006,14149666.62,14438755.26,C1352470870,394410.56,105321.92,0,0
209,PAYMENT,1038.39,C698250133,0.0,0.0,M1874334809,0.0,0.0,0,0
331,PAYMENT,21766.06,C1696503407,1054910.09,1033144.03,M1924669297,0.0,0.0,0,0
381,CASH_OUT,183223.25,C1342182545,0.0,0.0,C257670499,303155.57,486378.82,0,0
204,CASH_OUT,96675.74,C1916789041,30232.0,0.0,C467192179,435845.93,532521.67,0,0
359,PAYMENT,6026.8,C501802336,10428.0,4401.2,M1975409860,0.0,0.0,0,0
590,PAYMENT,1733.53,C1981004759,219951.96,218218.43,M1842415232,0.0,0.0,0,0
202,CASH_OUT,180768.44,C1971515401,40183.0,0.0,C735889364,3147053.84,3327822.28,0,0
405,PAYMENT,860.33,C1754224414,18155.0,17294.67,M1551547523,0.0,0.0,0,0
36,PAYMENT,10474.03,C171106497,99876.0,89401.97,M755704179,0.0,0.0,0,0
184,CASH_OUT,88018.71,C558524343,100134.0,12115.29,C1631845826,275305.74,363324.44,0,0
130,TRANSFER,1453371.5,C298779099,111612.0,0.0,C1934824560,0.0,1453371.5,0,0
394,CASH_OUT,24635.53,C283126574,39893.0,15257.47,C1661135743,53531.15,78166.68,0,0
322,PAYMENT,15224.94,C825503506,895055.89,879830.95,M1201830292,0.0,0.0,0,0
474,CASH_OUT,354825.55,C347505396,5073.0,0.0,C378540845,97484.83,452310.37,0,0
9,PAYMENT,19994.21,C1361546568,886368.98,866374.77,M1232447965,0.0,0.0,0,0
661,TRANSFER,523682.28,C665590753,0.0,0.0,C868401971,614548.57,1138230.85,0,0
298,CASH_IN,97239.26,C1982753995,1401408.42,1498647.68,C1093648227,134319.49,37080.23,0,0
211,CASH_OUT,48921.84,C748727416,25262.0,0.0,C1038670236,0.0,48921.84,0,0
250,CASH_OUT,27050.22,C1106419010,178.0,0.0,C124152689,0.0,27050.22,0,0
306,CASH_IN,291058.71,C991375611,7578939.85,7869998.57,C1565695034,696612.19,405553.47,0,0
20,CASH_OUT,218720.66,C43131491,0.0,0.0,C1504025429,398035.7,868906.21,0,0
235,CASH_IN,150368.81,C688060038,107020.0,257388.81,C1752665098,0.0,0.0,0,0
280,PAYMENT,9915.02,C1523074558,86641.55,76726.53,M1699956921,0.0,0.0,0,0
399,CASH_OUT,89936.91,C1375318902,0.0,0.0,C472529940,99109.36,189046.26,0,0
38,CASH_OUT,496106.1,C2061290697,41840.0,0.0,C87453645,10044727.32,10540833.42,0,0
255,PAYMENT,19725.72,C1757682045,30990.0,11264.28,M492520500,0.0,0.0,0,0
183,PAYMENT,10156.97,C1732795451,10399.0,242.03,M390457040,0.0,0.0,0,0
212,CASH_OUT,147963.57,C1567593219,5585.0,0.0,C521796698,3530398.7,3678362.27,0,0
379,CASH_OUT,4764.9,C1128661480,0.0,0.0,C166103454,2115544.02,2120308.92,0,0
298,PAYMENT,521.7,C763094460,319892.0,319370.3,M1425951995,0.0,0.0,0,0
225,CASH_OUT,150768.06,C1603519205,145597.0,0.0,C414791675,26829.29,177597.34,0,0
305,TRANSFER,1054375.69,C283715544,65558.03,0.0,C1646768211,1225783.41,2280159.1,0,0
257,CASH_OUT,79424.23,C1654331790,11512.0,0.0,C1393917864,2884762.22,2964186.45,0,0
396,CASH_OUT,123918.99,C343786160,498349.0,374430.01,C938946882,0.0,123918.99,0,0
406,CASH_OUT,254773.61,C1801473209,0.0,0.0,C1974121711,449397.56,704171.17,0,0
285,PAYMENT,6810.58,C1227620287,366715.0,359904.42,M239811737,0.0,0.0,0,0
153,CASH_IN,100923.7,C315463463,723535.38,824459.08,C893019087,328471.16,227547.46,0,0
130,CASH_OUT,324623.67,C1135557532,0.0,0.0,C696337457,6644832.33,6969456.0,0,0
327,CASH_OUT,100656.99,C915703633,0.0,0.0,C910608753,3062403.98,3163060.96,0,0
210,CASH_IN,171995.31,C1011942508,10631.0,182626.31,C1007359685,1739760.7,1567765.39,0,0
372,CASH_IN,237874.54,C1548413388,9999430.65,10237305.19,C1836311964,1504426.86,1266552.32,0,0
280,CASH_IN,54173.32,C383876318,5318364.87,5372538.18,C31380765,245561.1,191387.78,0,0
276,TRANSFER,532163.14,C1214670639,127880.85,0.0,C1307490608,2672868.9,3205032.03,0,0
374,PAYMENT,24401.09,C1112644702,0.0,0.0,M373212501,0.0,0.0,0,0
500,CASH_OUT,186283.19,C1246736008,0.0,0.0,C1847104476,11644856.21,11831139.41,0,0
41,CASH_OUT,133060.08,C1888448458,0.0,0.0,C1558917030,836241.98,1864700.86,0,0
15,PAYMENT,6337.57,C531804580,0.0,0.0,M739101727,0.0,0.0,0,0
42,PAYMENT,4756.27,C298935600,0.0,0.0,M450773537,0.0,0.0,0,0
321,CASH_OUT,59156.15,C1814858614,23699.0,0.0,C298754497,3820743.77,3879899.92,0,0
327,CASH_OUT,306997.58,C1746873430,0.0,0.0,C1832624522,384808.34,691805.92,0,0
227,CASH_OUT,473449.01,C198710795,0.0,0.0,C252797677,1894279.24,2367728.26,0,0
382,CASH_OUT,102210.78,C957542929,0.0,0.0,C767715334,4655332.88,4757543.65,0,0
252,CASH_IN,74322.45,C469719784,15417252.1,15491574.54,C1482962417,560826.98,486504.53,0,0
129,CASH_OUT,513500.11,C481582627,100.0,0.0,C654784119,0.0,513500.11,0,0
249,PAYMENT,12827.17,C1141192841,2077.0,0.0,M1964380957,0.0,0.0,0,0
667,CASH_OUT,167869.26,C1359007875,3201.0,0.0,C979348067,25778.45,193647.72,0,0
273,CASH_IN,288827.0,C1588319739,14641095.22,14929922.22,C1162924674,2928560.43,2639733.43,0,0
203,PAYMENT,17583.43,C646356653,11380.61,0.0,M1805059603,0.0,0.0,0,0
240,PAYMENT,3397.91,C1413162474,0.0,0.0,M1437091386,0.0,0.0,0,0
380,CASH_OUT,14985.65,C1485279357,10101.0,0.0,C47915203,0.0,14985.65,0,0
35,TRANSFER,900025.45,C2070421963,0.0,0.0,C145811242,4525210.12,5207139.9,0,0
349,CASH_OUT,64221.84,C2067086176,0.0,0.0,C1099222145,736164.07,800385.92,0,0
283,CASH_IN,304149.73,C2053638738,5837017.62,6141167.35,C695464317,14338130.4,14033980.67,0,0
36,PAYMENT,3888.17,C1719538925,0.0,0.0,M904553180,0.0,0.0,0,0
211,CASH_IN,143486.18,C1838210295,27862027.93,28005514.12,C965627250,602796.71,459310.53,0,0
323,PAYMENT,35753.52,C1879882273,50578.0,14824.48,M1018930890,0.0,0.0,0,0
16,PAYMENT,21605.33,C1688932250,0.0,0.0,M1259058972,0.0,0.0,0,0
333,CASH_OUT,33352.35,C54010904,0.0,0.0,C1747831160,39404.74,72757.08,0,0
229,CASH_OUT,227369.34,C1787779987,10721.0,0.0,C2079380214,165024.44,213814.18,0,0
398,PAYMENT,1057.84,C2088067507,0.0,0.0,M980578861,0.0,0.0,0,0
380,CASH_IN,196687.51,C2024655474,6341.0,203028.51,C898157414,0.0,0.0,0,0
159,CASH_OUT,68381.06,C215013100,1054.0,0.0,C2009781248,4204244.29,4272625.35,0,0
355,CASH_OUT,355918.9,C559736306,0.0,0.0,C1224070356,1087540.39,1443459.28,0,0
398,CASH_OUT,247012.46,C1080457706,0.0,0.0,C1279456646,13521618.63,13768631.09,0,0
186,CASH_OUT,11833.6,C1051600661,0.0,0.0,C1540747744,1358163.27,1369996.87,0,0
33,CASH_OUT,30476.5,C647241103,0.0,0.0,C1325626015,396435.73,426912.24,0,0
396,PAYMENT,8249.99,C98309135,0.0,0.0,M863452623,0.0,0.0,0,0
396,TRANSFER,709523.91,C1594788420,645872.0,0.0,C1136965288,1101331.98,1810855.88,0,0
185,PAYMENT,28740.28,C983296760,21448.0,0.0,M234773282,0.0,0.0,0,0
180,PAYMENT,16107.42,C1739334846,0.0,0.0,M126935065,0.0,0.0,0,0
275,CASH_OUT,39868.67,C426845283,300384.0,260515.33,C1773325133,78603.59,118472.25,0,0
135,CASH_IN,44505.85,C69446869,1483057.31,1527563.16,C2075128304,1878192.7,1833686.85,0,0
163,CASH_OUT,67671.12,C1497498112,201557.0,133885.88,C1806598697,0.0,67671.12,0,0
142,PAYMENT,7190.02,C2063586880,42441.17,35251.15,M343359168,0.0,0.0,0,0
204,CASH_OUT,88600.8,C913745348,5609.56,0.0,C1620877403,516267.94,475827.97,0,0
235,PAYMENT,4737.94,C137814902,0.0,0.0,M1106452318,0.0,0.0,0,0
154,TRANSFER,493723.93,C1986933146,0.0,0.0,C393601623,650082.38,1143806.3,0,0
522,CASH_IN,99726.54,C1942644178,9065.0,108791.54,C1817049547,84586.99,0.0,0,0
284,CASH_OUT,72444.73,C1355905589,0.0,0.0,C145653255,422901.05,495345.78,0,0
14,CASH_IN,361365.55,C1860238001,13520725.49,13882091.04,C1306439078,404888.17,843740.73,0,0
44,CASH_OUT,326727.78,C1148459586,0.0,0.0,C900348485,659199.76,985927.55,0,0
284,PAYMENT,3878.14,C289356069,14203.98,10325.84,M1131736607,0.0,0.0,0,0
401,PAYMENT,11195.92,C1474882530,0.0,0.0,M1050064720,0.0,0.0,0,0
186,PAYMENT,851.36,C1376519810,0.0,0.0,M831283160,0.0,0.0,0,0
303,CASH_OUT,185433.8,C256422195,141.0,0.0,C1010712892,1634.44,187068.24,0,0
134,CASH_OUT,204419.4,C29693928,43766.0,0.0,C711782,244032.48,448451.88,0,0
372,PAYMENT,12587.1,C698601603,233324.99,220737.89,M1271025979,0.0,0.0,0,0
326,CASH_OUT,270214.04,C1612826872,18850.0,0.0,C1731720171,64284.31,334498.35,0,0
205,CASH_OUT,317675.68,C2087034923,215.0,0.0,C1049500098,0.0,317675.68,0,0
448,CASH_OUT,172416.47,C1469430673,9989.0,0.0,C850085943,0.0,172416.47,0,0
36,PAYMENT,8315.61,C1718609899,0.0,0.0,M545712940,0.0,0.0,0,0
329,CASH_OUT,157778.68,C2063800270,0.0,0.0,C1265383911,581402.83,739181.51,0,0
16,PAYMENT,12209.53,C1618951502,0.0,0.0,M671624397,0.0,0.0,0,0
41,PAYMENT,1584.39,C1465565294,79814.0,78229.61,M541461061,0.0,0.0,0,0
251,CASH_IN,112661.48,C578207113,5883298.52,5995960.0,C282748916,1396263.2,1283601.72,0,0
403,PAYMENT,5439.88,C207064904,0.0,0.0,M1728239701,0.0,0.0,0,0
312,PAYMENT,931.4,C67068037,8952.0,8020.6,M1705787656,0.0,0.0,0,0
687,CASH_OUT,106693.14,C1087031706,0.0,0.0,C969566746,320914.71,427607.85,0,0
211,CASH_OUT,325761.93,C907140722,147055.0,0.0,C149694850,461448.81,787210.74,0,0
540,CASH_IN,140216.4,C1021116884,917200.67,1057417.07,C926298189,1038436.33,898219.93,0,0
564,CASH_IN,130706.69,C1704029986,57515.0,188221.69,C415543466,215244.16,84537.47,0,0
305,PAYMENT,19390.17,C130033771,125469.61,106079.44,M45780035,0.0,0.0,0,0
139,CASH_OUT,4557.13,C427999251,176249.15,171692.02,C463372585,1953007.36,1957564.49,0,0
22,PAYMENT,8938.09,C1664742037,84627.0,75688.91,M1920612692,0.0,0.0,0,0
45,PAYMENT,8670.54,C110177607,291023.0,282352.46,M296644764,0.0,0.0,0,0
209,PAYMENT,4424.88,C190187843,59229.23,54804.35,M971791666,0.0,0.0,0,0
163,CASH_IN,237263.45,C646248506,505.0,237768.45,C562132144,4161732.99,3924469.54,0,0
252,CASH_IN,105892.49,C991851325,2680117.22,2786009.72,C146465003,138079.27,32186.77,0,0
403,CASH_OUT,120030.71,C1226396902,80058.0,0.0,C878843508,4459722.07,4579752.78,0,0
304,CASH_IN,258554.79,C1386000677,151454.6,410009.4,C573946296,1339171.41,1080616.62,0,0
378,CASH_OUT,28973.72,C45490368,0.0,0.0,C1181108033,964636.45,993610.17,0,0
275,CASH_OUT,125469.7,C1009379848,0.0,0.0,C1663030611,265237.39,390707.09,0,0
393,CASH_OUT,118253.26,C615359066,277148.0,158894.74,C1641561110,302698.19,420951.45,0,0
307,CASH_OUT,86092.98,C1999904680,11227.0,0.0,C1496657558,953052.32,1039145.31,0,0
94,CASH_IN,202761.96,C1560519562,12922.04,215684.0,C1645594435,268143.4,65381.44,0,0
19,PAYMENT,50314.14,C1279531699,0.0,0.0,M1557850917,0.0,0.0,0,0
281,CASH_OUT,140476.14,C33814691,0.0,0.0,C365334667,225634.71,366110.85,0,0
308,CASH_IN,184768.0,C7211241,3241064.98,3425832.98,C440066134,7788401.87,7603633.87,0,0
13,CASH_IN,15756.26,C721553281,19705115.2,19720871.46,C400229760,33109.0,17352.74,0,0
331,PAYMENT,4532.5,C462713522,0.0,0.0,M1768651784,0.0,0.0,0,0
227,CASH_IN,139055.48,C1182813363,628.0,139683.48,C1200425270,389939.76,250884.27,0,0
159,CASH_IN,82031.19,C524539565,1653960.49,1735991.69,C1302724366,328601.55,246570.36,0,0
282,CASH_OUT,201300.19,C493351975,6589.0,0.0,C1450808966,362155.95,563456.14,0,0
525,PAYMENT,1928.97,C934898281,226959.05,225030.08,M1963491284,0.0,0.0,0,0
283,CASH_OUT,244347.88,C337848806,0.0,0.0,C1001611622,7626477.07,7870824.95,0,0
229,CASH_IN,240279.17,C1832945463,49579.0,289858.17,C1307682446,0.0,0.0,0,0
322,CASH_OUT,218114.07,C961767580,0.0,0.0,C1006196514,2038086.27,2256200.33,0,0
235,PAYMENT,7262.52,C380950574,20490.0,13227.48,M1809101174,0.0,0.0,0,0
208,TRANSFER,591177.37,C833907370,0.0,0.0,C112683203,840605.45,1562429.4,0,0
402,PAYMENT,22364.66,C45675342,29099.8,6735.14,M573776908,0.0,0.0,0,0
329,PAYMENT,7664.29,C1554206858,0.0,0.0,M281847461,0.0,0.0,0,0
374,CASH_OUT,39765.44,C413218686,21706.0,0.0,C1643683999,0.0,39765.44,0,0
16,CASH_OUT,200559.28,C1194513875,0.0,0.0,C2087488957,557110.95,757670.23,0,0
403,PAYMENT,3819.3,C270341878,0.0,0.0,M2028290449,0.0,0.0,0,0
253,DEBIT,179592.66,C910250776,32546.0,0.0,C838924005,6597248.01,6776840.67,0,0
229,TRANSFER,530277.56,C1576582781,10205.0,0.0,C449702174,2452393.98,2982671.54,0,0
237,CASH_IN,69627.91,C591650658,214493.0,284120.91,C1347058193,32920.41,0.0,0,0
323,CASH_IN,117586.72,C1122977988,10410.0,127996.72,C1848511572,0.0,0.0,0,0
22,PAYMENT,8060.68,C1246001320,39888.47,31827.79,M448887383,0.0,0.0,0,0
210,CASH_OUT,232161.09,C264389467,0.0,0.0,C1277257371,620404.31,852565.39,0,0
403,TRANSFER,555719.07,C1443187273,0.0,0.0,C877857614,1338546.16,1894265.23,0,0
300,PAYMENT,10655.93,C897908972,0.0,0.0,M1842661552,0.0,0.0,0,0
372,TRANSFER,139931.0,C598738165,0.0,0.0,C629466773,6256501.01,6396432.01,0,0
332,PAYMENT,12988.95,C1350185727,0.0,0.0,M2000030438,0.0,0.0,0,0
229,CASH_IN,166641.85,C850732241,1439076.22,1605718.07,C1636575900,338550.17,171908.33,0,0
381,CASH_OUT,275116.16,C1929305835,0.0,0.0,C96901433,988674.92,1263791.08,0,0
7,CASH_IN,56968.61,C585763255,51942.0,108910.61,C1948471365,941410.58,814471.57,0,0
238,CASH_IN,49149.26,C854190042,1703270.58,1752419.84,C1290384450,294944.37,245795.11,0,0
12,CASH_OUT,130580.57,C390511341,0.0,0.0,C115795382,228058.24,358638.81,0,0
402,CASH_IN,290292.74,C41738869,2963039.6,3253332.34,C966195058,817421.3,527128.55,0,0
37,TRANSFER,1023440.44,C338846832,0.0,0.0,C1163519620,1351279.93,2374720.36,0,0
259,PAYMENT,17560.68,C2087509430,81076.01,63515.33,M747274911,0.0,0.0,0,0
285,CASH_OUT,262277.85,C1336426152,142.0,0.0,C1044304621,908358.72,1170636.57,0,0
47,PAYMENT,7379.44,C1612326018,219136.0,211756.56,M1177385052,0.0,0.0,0,0
186,PAYMENT,5571.42,C3328418,0.0,0.0,M1724583907,0.0,0.0,0,0
10,PAYMENT,17714.18,C537166120,0.0,0.0,M2105849297,0.0,0.0,0,0
42,CASH_OUT,31213.45,C171080241,170922.03,139708.58,C2116821495,259118.52,290331.97,0,0
16,CASH_OUT,55484.29,C1677084378,0.0,0.0,C984329887,4018702.52,4074186.81,0,0
253,PAYMENT,10518.32,C1252558351,49731.0,39212.68,M1627391629,0.0,0.0,0,0
324,CASH_OUT,213173.56,C268354709,0.0,0.0,C1588525172,384848.96,1324088.28,0,0
407,PAYMENT,7205.85,C1255890000,0.0,0.0,M1135980566,0.0,0.0,0,0
279,CASH_IN,81363.38,C585808592,1218224.41,1299587.79,C117781058,303987.25,114743.49,0,0
332,CASH_OUT,163165.91,C1941501728,21898.0,0.0,C1201063142,201228.31,364394.22,0,0
235,CASH_IN,55084.13,C726486808,192.0,55276.13,C869552562,764301.43,709217.3,0,0
381,CASH_OUT,153712.14,C1712377736,92469.16,0.0,C234589640,724182.66,877894.81,0,0
180,PAYMENT,846.11,C1105702305,0.0,0.0,M2145789124,0.0,0.0,0,0
155,PAYMENT,3999.77,C1060792092,16756.66,12756.89,M1947821286,0.0,0.0,0,0
165,CASH_IN,190667.06,C450755303,173.0,190840.06,C99320981,1008986.46,818319.4,0,0
232,CASH_OUT,701050.96,C879473574,5039.0,0.0,C2017212930,0.0,701050.96,0,0
306,CASH_OUT,44441.44,C1752853079,882282.0,837840.56,C595691340,0.0,44441.44,0,0
380,CASH_IN,230396.39,C1375866211,6315385.83,6545782.22,C1574258774,5961662.35,5731265.96,0,0
371,CASH_OUT,105212.06,C9534731,775.0,0.0,C1235078835,2926614.97,3031827.03,0,0
351,PAYMENT,17625.36,C1601915470,198999.0,181373.64,M1097219692,0.0,0.0,0,0
298,PAYMENT,35940.53,C1126083976,0.0,0.0,M1130603836,0.0,0.0,0,0
403,CASH_OUT,122015.89,C477447853,51370.0,0.0,C843159526,1194610.47,1316626.36,0,0
204,CASH_OUT,486632.71,C87095784,23373.0,0.0,C107797568,453701.98,940334.7,0,0
298,CASH_OUT,143010.02,C1629952876,0.0,0.0,C842419535,172147.49,315157.52,0,0
19,CASH_OUT,203706.01,C251906960,709.0,0.0,C2072093539,187718.08,529202.42,0,0
8,PAYMENT,20922.36,C727944788,0.0,0.0,M1576743136,0.0,0.0,0,0
260,PAYMENT,3294.93,C63086779,0.0,0.0,M1913295907,0.0,0.0,0,0
353,CASH_OUT,33595.3,C2132439006,0.0,0.0,C1816530516,458011.92,491607.22,0,0
19,TRANSFER,816104.85,C1117043340,0.0,0.0,C1863526573,1604908.83,2920328.65,0,0
274,PAYMENT,1009.07,C1948680584,36035.0,35025.93,M1310709673,0.0,0.0,0,0
324,CASH_OUT,445471.89,C2072089639,0.0,0.0,C1541260313,450623.45,896095.33,0,0
371,PAYMENT,5369.12,C732879512,82199.0,76829.88,M441960941,0.0,0.0,0,0
352,CASH_OUT,209939.06,C795384616,41932.0,0.0,C115861237,0.0,138518.85,0,0
233,PAYMENT,2628.35,C764739540,64386.07,61757.72,M903429373,0.0,0.0,0,0
276,CASH_OUT,153174.16,C873971049,0.0,0.0,C1294430181,814997.81,968171.97,0,0
322,TRANSFER,1128734.08,C1346320282,234477.8,0.0,C915876440,4556194.58,5684928.66,0,0
286,PAYMENT,1960.08,C473470975,20289.0,18328.92,M668239224,0.0,0.0,0,0
356,CASH_OUT,251808.9,C103681358,12190.0,0.0,C374195815,1092213.59,1344022.5,0,0
377,CASH_OUT,69419.03,C1449360464,0.0,0.0,C775321361,1024276.65,1093695.68,0,0
155,PAYMENT,21755.05,C1647960672,450707.0,428951.95,M1661083866,0.0,0.0,0,0
237,PAYMENT,3502.44,C1302748087,44961.12,41458.68,M1443653706,0.0,0.0,0,0
46,CASH_OUT,355881.47,C735161239,0.0,0.0,C1916817422,1174187.51,1530068.99,0,0
305,PAYMENT,8420.47,C102508136,0.0,0.0,M216943600,0.0,0.0,0,0
302,CASH_OUT,132486.97,C1203763170,60266.0,0.0,C1965847730,1568275.61,1700762.58,0,0
370,CASH_OUT,126421.45,C333340807,419989.0,293567.55,C770436669,363150.89,489572.34,0,0
210,PAYMENT,8487.0,C373033015,0.0,0.0,M1368156386,0.0,0.0,0,0
23,CASH_IN,42909.07,C136382041,2040671.45,2083580.52,C401424608,71429.8,28520.74,0,0
132,CASH_IN,161001.97,C1181762539,10824786.3,10985788.27,C860868188,7276053.63,7115051.66,0,0
188,CASH_OUT,99890.88,C160768163,0.0,0.0,C1338294026,2053308.89,2153199.77,0,0
